id,week,home_id,home_team,home_points,away_id,away_team,away_points
401432335,6,2019,Allen,41,2805,Clark Atlanta,42
401445216,6,112,Tufts,31,340,Bowdoin,13
401432797,6,2757,Berry College,34,2519,Rhodes,0
401431890,6,2025,Angelo State,28,2201,Eastern New Mexico,9
401431604,6,110243,University of Texas of the Permian Basin,31,2829,Simon Fraser,24
401415231,6,328,Utah State,34,2005,Air Force,27
401415234,6,167,New Mexico,14,2751,Wyoming,27
401426580,6,2348,Louisiana Tech,41,2638,UTEP,31
401431850,6,2673,Valdosta State,31,2695,West Alabama,34
401430733,6,319,Oklahoma Baptist,13,2033,Arkansas Tech,34
401426345,6,326,Texas State,36,2026,Appalachian State,24
401424931,6,2400,Mississippi Valley State,7,2016,Alcorn State,30
401426343,6,2032,Arkansas State,20,256,James Madison,42
401426579,6,2229,Florida International,12,41,Connecticut,33
401462517,6,2617,Stephen F. Austin,41,2000,Abilene Christian,38
401462219,6,2277,Houston Christian,17,2447,Nicholls,19
401426346,6,2653,Troy,27,2572,Southern Mississippi,10
401404012,6,30,USC,30,265,Washington State,14
401405106,6,356,Illinois,9,2294,Iowa,6
401411131,6,103,Boston College,3,228,Clemson,31
401403912,6,96,Kentucky,14,2579,South Carolina,24
401404127,6,87,Notre Dame,28,252,BYU,20
401404088,6,66,Iowa State,9,2306,Kansas State,10
401404138,6,154,Wake Forest,45,349,Army,10
401431904,6,2658,Texas A&M-Kingsville,21,2703,Western New Mexico,17
401426344,6,2433,Louisiana Monroe,21,324,Coastal Carolina,28
401411134,6,152,NC State,19,52,Florida State,17
401403909,6,333,Alabama,24,245,Texas A&M,20
401431931,6,2231,Fort Hays State,14,2687,Washburn,45
401431897,6,2395,Midwestern State,26,2704,West Texas A&M,38
401420879,6,253,Southern Utah,40,2627,Tarleton State,42
401413238,6,2692,Weber State,45,331,Eastern Washington,21
401432349,6,60,Morehouse,14,2657,Tuskegee,31
401415179,6,16,Sacramento State,55,2458,Northern Colorado,7
401431595,6,2120,Central Washington,14,2848,Western Oregon,16
401404008,6,12,Arizona,22,2483,Oregon,49
401415232,6,68,Boise State,40,278,Fresno State,20
401432832,6,2094,Cal Lutheran,14,29,Redlands,35
401461255,6,2923,Pomona-Pitzer,56,2318,La Verne,7
401415235,6,21,San Diego State,16,62,Hawai'i,14
401404010,6,24,Stanford,27,204,Oregon State,28
401432378,6,2038,Assumption,28,112334,Franklin Pierce,14
401426347,7,276,Marshall,13,309,Louisiana,23
401432150,7,2882,UNC Pembroke,45,2707,WV State,24
401404092,7,277,West Virginia,43,239,Baylor,40
401415634,7,2116,UCF,70,218,Temple,13
401432137,7,2986,Fairmont State,24,2699,West Liberty,27
401420782,7,2428,North Carolina Central,59,2415,Morgan State,20
401446234,7,2175,Dickinson,26,323,Moravian,7
401450142,7,2667,Ursinus,56,2700,McDaniel College,17
401431034,7,118,Johns Hopkins,34,2422,Muhlenberg,27
401455633,7,163,Princeton,35,225,Brown,19
401456806,7,125974,Hilbert College,0,124179,Lincoln University (CA),70
401415635,7,2567,SMU,40,2426,Navy,34
401426584,7,2229,Florida International,10,2636,UT San Antonio,30
401435218,7,2745,UW-Whitewater,24,271,UW-Oshkosh,3
401431569,7,110254,Davenport,47,131,Wayne State (MI),43
401429856,7,2075,Bowie State,14,2676,Virginia Union,41
401404094,7,201,Oklahoma,52,2305,Kansas,42
401405115,7,130,Michigan,41,213,Penn State,17
401433127,7,2336,Limestone,21,351,Wingate,28
401433034,7,2974,Shepherd,55,210,Millersville,17
401438654,7,114,Fitchburg State,7,2972,Plymouth State,42
401435145,7,109,MIT,0,2383,Merchant Marine,17
401432547,7,110438,Dean College,23,417,Gallaudet,26
401433010,7,2205,Edinboro,0,2291,Indiana (PA),41
401435080,7,2368,Marist,7,2168,Dayton,24
401432632,7,2871,Kean,13,3112,Christopher Newport,24
401438617,7,2776,Salve Regina,28,2702,Western New England,25
401443119,7,398,Wilkes,28,2969,Misericordia,0
401438626,7,15,Anna Maria College,39,122774,Keystone,41
401433134,7,2842,UVA-Wise,9,2839,Tusculum,10
401403920,7,145,Ole Miss,48,2,Auburn,34
401426348,7,324,Coastal Carolina,21,295,Old Dominion,49
401416622,7,189,Bowling Green,17,193,Miami (OH),13
401433402,7,2528,Rensselaer,16,174,Hobart,13
401404093,7,251,Texas,24,66,Iowa State,21
401404139,7,349,Army,42,2142,Colgate,17
401431155,7,2354,Lycoming,10,471,Stevenson,24
401435094,7,184,Rochester,12,2085,Buffalo State,6
401432585,7,352,Kenyon,41,2748,Wooster,42
401441266,7,2442,College of New Jersey,18,2818,Montclair State,15
401441932,7,2248,Gettysburg,7,216,Susquehanna,41
401438669,7,81,Springfield,69,2467,Norwich,20
401432884,7,286,NC Wesleyan,33,291,Methodist,34
401416619,7,2006,Akron,21,2117,Central Michigan,28
401430991,7,2256,Greensboro,7,2056,Belhaven College,59
401459909,7,293,Castleton State College,36,2951,SUNY Maritime,33
401460112,7,2015,Albright,21,247,King's College (PA),27
401431846,7,2560,Shorter,26,110242,West Florida,50
401422981,7,43,Yale,29,2083,Bucknell,9
401446230,7,2682,Walsh,15,437,Lake Erie College,22
401405112,7,356,Illinois,26,135,Minnesota,14
401411140,7,259,Virginia Tech,14,2390,Miami,20
401432891,7,2738,Wisconsin-Eau Claire,21,2740,Wisconsin-La Crosse,51
401438688,7,2970,William Paterson,9,2827,Rowan,14
401432840,7,509,Crown College,27,2399,Minnesota-Morris,0
401424397,7,227,Rhode Island,17,2210,Elon,10
401423148,7,2166,Davidson,28,2413,Morehead State,26
401424407,7,311,Maine,38,2405,Monmouth,28
401435488,7,2448,North Carolina A&T,45,2206,Edward Waters,7
401441944,7,2782,SUNY Cortland,69,173,Hartwick,7
401438665,7,2516,Randolph-Macon,44,2079,Bridgewater (VA),7
401438645,7,388,Lebanon Valley,10,2808,Delaware Valley,34
401435126,7,2394,Middlebury,21,2977,Trinity (CT),27
401435191,7,2519,Rhodes,0,386,Trinity (TX),45
401437001,7,246,Juniata,13,2234,Franklin & Marshall,38
401432792,7,2849,Westminster PA,41,2644,Thiel College,6
401432798,7,2121,Centre,30,2757,Berry College,31
401418647,7,338,Kennesaw State,24,2110,Central Arkansas,51
401414783,7,113,UMass,7,2084,Buffalo,34
401442045,7,2529,Sacred Heart,40,284,Stonehill,27
401431836,7,2822,North Greenville,35,2698,West Georgia,38
401455578,7,2038,Assumption,3,2060,Bentley,10
401432105,7,2148,Concord,68,2128,Charleston (WV),60
401432123,7,112335,Wheeling Jesuit,31,341,Frostburg State,27
401455636,7,2487,Pace,45,2022,American International,34
401423434,7,2771,Merrimack,54,2681,Wagner,17
401428192,7,2097,Campbell,41,2523,Robert Morris,10
401431213,7,354,Olivet College,37,2651,Trine,39
401432768,7,2614,St. Vincent,41,2242,Geneva College,25
401444599,7,33,Colby,17,7,Amherst College,12
401455637,7,2725,Widener,16,111674,Alvernia University,19
401432398,7,2817,Minnesota St-Moorhead,7,132,Bemidji State,46
401415408,7,172,Cornell,19,2329,Lehigh,15
401433017,7,2559,Shippensburg,10,2315,Kutztown,29
401431062,7,2884,Nichols,12,111675,University of New England,31
401432721,7,297,Hampden-Sydney,37,2047,Averett,26
401432846,7,446,Martin Luther College,34,109418,Finlandia University,0
401432130,7,455,WV Wesleyan,9,587,Notre Dame College,41
401432982,7,209,Lock Haven,9,2071,Bloomsburg,17
401431537,7,2222,Ferris State,21,125,Grand Valley State,22
401430699,7,2804,Chowan,43,330,Virginia State,40
401423428,7,112358,Long Island University,7,2598,St Francis (PA),57
401431251,7,134,Minnesota-Duluth,53,3066,Concordia-St. Paul,7
401432555,7,175,Ithaca,40,2779,St Lawrence,0
401431199,7,2800,Alma College,28,2812,Hope,26
401435203,7,2896,Southern Virginia,7,2373,Maryville TN,45
401431556,7,2886,Northwood (MI),7,2273,Hillsdale,41
401429866,7,2207,Elizabeth City State,21,2339,Lincoln (PA),19
401431046,7,40,Curry,26,2280,Husson,38
401437189,7,2441,New Haven,67,126086,Post University,20
401431112,7,365,Alfred,7,374,St. John Fisher,21
401415200,7,219,Pennsylvania,34,171,Columbia,14
401431547,7,2392,Michigan Tech,21,128,Northern Michigan,7
401433055,7,215,Slippery Rock,40,367,Gannon,14
401432730,7,2828,Shenandoah,38,2258,Guilford,35
401430719,7,395,St. Augustine's,28,2304,Johnson C Smith,25
401432786,7,2062,Bethany (WV),17,2845,Waynesburg,34
401432620,7,89,Wabash College,41,2980,Ohio Wesleyan,24
401432754,7,2686,Washington & Jefferson,7,2102,Carnegie Mellon,12
401431260,7,2919,Monmouth (IL),64,266,Beloit College,0
401430712,7,2940,Livingstone,7,2220,Fayetteville State,44
401418607,7,159,Dartmouth,0,160,New Hampshire,14
401430675,7,2736,Winston-Salem,17,2551,Shaw,10
401432096,7,2249,Glenville State,31,2017,Alderson-Broaddus,12
401435136,7,2557,Coast Guard,17,2108,Catholic University,24
401435185,7,317,Marietta,34,2733,Wilmington (OH),0
401413208,7,2747,Wofford,31,2643,The Citadel,16
401431132,7,2362,Manchester,20,2262,Hanover,51
401428476,7,2569,South Carolina State,36,2355,Virginia Lynchburg,0
401432666,7,188,Baldwin-Wallace,35,332,Muskingum,21
401432675,7,427,Ohio Northern,7,2302,John Carroll,24
401432685,7,424,Capital,14,426,Mount Union,49
401421131,7,236,Chattanooga,41,2678,VMI,13
401455586,7,2731,Williams,13,348,Hamilton,15
401431122,7,2233,Franklin,48,190,Defiance,19
401431148,7,2074,Bluffton,20,86,Rose-Hulman,48
401431140,7,2023,Anderson (IN),3,2419,Mount St. Joseph,59
401432350,7,2232,Fort Valley State,56,60,Morehouse,28
401432814,7,418,Hendrix College,48,2553,Sewanee Univ. of the South,21
401432876,7,2938,Huntingdon,38,2913,Brevard College,14
401460706,7,2802,Bethel (MN),45,2152,Concordia (MN),7
401432327,7,2013,Albany State (GA),20,490,Benedict College,24
401423155,7,2900,St. Thomas (MN),26,2181,Drake,14
401435206,7,272,Wisconsin-Platteville,21,2723,UW-River Falls,14
401431494,7,129,Saginaw Valley,38,2292,Indianapolis,14
401431956,7,2438,Nebraska-Kearney,21,2214,Emporia State,44
401432379,7,2583,Southern Connecticut State,37,112334,Franklin Pierce,20
401430927,7,63,Buena Vista,27,2964,Central,52
401431891,7,2703,Western New Mexico,13,2025,Angelo State,52
401432968,7,2587,Southwest Minnesota State,7,2851,Winona State,43
401432336,7,2310,Kentucky State,41,2019,Allen,22
401432952,7,2043,Augustana (SD),31,2844,Wayne State (NE),27
401431089,7,3071,North Central,65,74,Millikin,0
401432522,7,2810,Hardin-Simmons,27,2194,East Texas Baptist,7
401432957,7,2364,Minnesota State,43,389,Upper Iowa,20
401441335,7,2805,Clark Atlanta,21,2542,Savannah State,12
401421113,7,2674,Valparaiso,25,2086,Butler,26
401404153,7,2050,Ball State,25,41,Connecticut,21
401404014,7,38,Colorado,20,25,California,13
401418840,7,2754,Youngstown State,48,282,Indiana State,42
401421160,7,231,Furman,47,2717,Western Carolina,40
401433076,7,2069,Black Hills State,27,2714,Western State,28
401433095,7,613,South Dakota Mines,20,2146,Colorado Mines,48
401433065,7,2123,Chadron State,29,2001,Adams State,27
401431025,7,2639,Texas Lutheran,16,2371,Mary Hardin-Baylor,45
401432866,7,2257,Greenville,52,433,Westminster,0
401431072,7,2106,Carthage,24,396,Wheaton College (Ill),59
401431244,7,162,Hamline,7,2968,Gustavus Adolphus,44
401431270,7,2286,Illinois College,57,268,Lawrence,0
401431279,7,262,Lake Forest,14,2891,Ripon,16
401431221,7,2359,Macalester,21,124,Augsburg,42
401431306,7,2832,St. Norbert,21,409,Concordia (WI),28
401431098,7,306,Illinois Wesleyan,0,75,North Park,0
401432516,7,2564,Simpson College,21,263,Loras College,63
401432858,7,2101,Carleton,56,375,St. Scholastica,20
401435105,7,133,St. Olaf College,10,2600,St. Johns (MN),49
401432713,7,366,Ferrum,7,2688,Washington & Lee,17
401430955,7,2141,Coe,14,49,Dubuque,15
401431289,7,255,Knox College,28,65,Grinnell,7
401432899,7,2743,Wisconsin-Stevens Point,0,2744,UW-Stout,55
401431514,7,2911,William Jewell College,14,2402,Missouri S&T,41
401430744,7,2888,Ouachita Baptist,41,2028,Arkansas-Monticello,7
401433431,7,2045,Austin College,21,241,McMurry,24
401420792,7,2450,Norfolk State,7,2169,Delaware State,28
401424951,7,2755,Grambling,16,50,Florida A&M,20
401433059,7,2188,East Stroudsburg,21,223,West Chester,24
401431969,7,138,Northwest Missouri State,32,2687,Washburn,30
401430979,7,2685,Wartburg,65,6845,Nebraska Wesleyan University,0
401431165,7,402,Worcester State College,17,110,Mass Maritime,25
401432704,7,2369,Mars Hill,49,2213,Emory & Henry,14
401431921,7,2118,Central Missouri State,20,2403,Missouri Southern State,17
401413229,7,304,Idaho State,40,13,Cal Poly,31
401431454,7,2264,Harding,14,2271,Henderson State,15
401413343,7,2458,Northern Colorado,14,147,Montana State,37
401445796,7,2843,Western Connecticut State,21,2967,Framingham State,15
401431002,7,2758,Howard Payne,48,2588,Southwestern University,17
401432440,7,559,University of Mary,27,2894,Sioux Falls,41
401432576,7,2171,Denison,41,2274,Hiram,38
401431283,7,80,Chicago,45,2155,Cornell College (IA),7
401413249,7,149,Montana,23,70,Idaho,30
401423453,7,2011,Alabama State,24,2400,Mississippi Valley State,9
401431932,7,2122,Central Oklahoma,35,2231,Fort Hays State,23
401430734,7,2033,Arkansas Tech,33,2568,Southern Arkansas,49
401425519,7,79,Southern Illinois,30,2710,Western Illinois,7
401431851,7,2673,Valdosta State,40,2401,Mississippi College,49
401418832,7,2287,Illinois State,12,233,South Dakota,10
401431941,7,2876,Lincoln (MO),10,90,Pittsburg State,49
401426256,7,2197,Eastern Illinois,34,2815,Lindenwood,37
401432435,7,568,Minot State,10,425,Northern State,38
401431476,7,2823,Northwestern Oklahoma State,7,199,Southeastern Oklahoma,44
401403916,7,252,BYU,35,8,Arkansas,52
401405114,7,84,Indiana,33,120,Maryland,38
401411139,7,183,Syracuse,24,152,NC State,9
401416620,7,2199,Eastern Michigan,10,2459,Northern Illinois,39
401424434,7,399,Albany,37,2261,Hampton,38
401416621,7,2649,Toledo,52,2309,Kent State,31
401424435,7,257,Richmond,20,222,Villanova,10
401426583,7,5,UAB,34,2429,Charlotte,20
401426587,7,2393,Middle Tennessee,17,98,Western Kentucky,35
401420834,7,2449,North Dakota State,21,2571,South Dakota State,23
401404095,7,2628,TCU,43,197,Oklahoma State,40
401403921,7,2633,Tennessee,52,333,Alabama,49
401403918,7,61,Georgia,55,238,Vanderbilt,0
401431323,7,6353,Lakeland University,43,2151,Concordia (IL),23
401426352,7,2653,Troy,17,326,Texas State,14
401416623,7,2711,Western Michigan,14,195,Ohio,33
401404162,7,2335,Liberty,21,2241,Gardner-Webb,20
401418598,7,47,Howard,25,108,Harvard,41
401433101,7,2570,Colorado State-Pueblo,35,2424,New Mexico Highlands,11
401432658,7,2486,Pacific Lutheran,28,2721,Whitworth,7
401432650,7,205,Pacific (OR),21,203,Linfield,42
401420850,7,2447,Nicholls,14,2916,Incarnate Word,49
401424939,7,2065,Bethune-Cookman,8,2296,Jackson State,48
401438620,7,2042,Augustana (IL),28,143,Washington (MO),49
401415636,7,58,South Florida,31,2655,Tulane,45
401426586,7,249,North Texas,47,2348,Louisiana Tech,27
401405116,7,127,Michigan State,34,275,Wisconsin,28
401432827,7,17,Claremont,41,2094,Cal Lutheran,3
401433112,7,122666,Barton College,0,2331,Lenoir-Rhyne,34
401418634,7,2046,Austin Peay,52,93,Murray State,17
401426349,7,290,Georgia Southern,45,256,James Madison,38
401422925,7,2382,Mercer,55,2193,East Tennessee State,33
401432611,7,2746,Wittenberg,62,391,Oberlin,7
401431174,7,379,UMass Dartmouth,34,2909,Westfield State,7
401428197,7,2803,Bryant,23,2127,Charleston Southern,24
401431504,7,2816,McKendree,62,2825,Quincy,63
401431615,7,2848,Western Oregon,27,2704,West Texas A&M,13
401432641,7,415,George Fox University,51,2508,Puget Sound,7
401418787,7,2000,Abilene Christian,21,253,Southern Utah,18
401428190,7,2502,Portland State,7,2692,Weber State,42
401421098,7,301,San Diego,28,2506,Presbyterian College,3
401431183,7,2003,Adrian,42,126,Kalamazoo,17
401438622,7,3,Birmingham-Southern,28,2398,Millsaps,0
401435068,7,390,Utica,35,2781,Brockport State (NY),21
401420860,7,2460,Northern Iowa,41,3101,Utah Tech,14
401431587,7,2316,Kentucky Wesleyan,7,2224,Findlay,44
401431963,7,196,Northeastern State,16,137,Missouri Western,23
401432359,7,2396,Miles,32,2323,Lane,35
401404013,7,264,Washington,49,12,Arizona,39
401445217,7,121,Bates College,21,340,Bowdoin,14
401438683,7,2333,Lewis & Clark,39,2930,Willamette,17
401433001,7,2385,Mercyhurst,21,2134,Clarion,23
401418639,7,2198,Eastern Kentucky,17,2534,Sam Houston State,25
401435057,7,2107,Catawba,27,2444,Newberry,34
401432993,7,611,Seton Hill College,14,2858,California (PA),21
401424436,7,2230,Fordham,45,2619,Stony Brook,14
401432354,7,2657,Tuskegee,49,2119,Central State,34
401431871,7,2105,Carson-Newman,37,101784,Erskine,0
401426585,7,2226,Florida Atlantic,17,242,Rice,14
401441258,7,336,Wesleyan,26,112,Tufts,22
401431487,7,2927,Southwestern Oklahoma,38,200,Southern Nazarene,45
401431081,7,72,Elmhurst,28,32,Carroll (WI),31
401426351,7,2572,Southern Mississippi,20,2032,Arkansas State,19
401403917,7,57,Florida,35,99,LSU,45
401425423,7,2635,Tennessee Tech,14,2634,Tennessee State,30
401431828,7,2170,Delta State,20,2695,West Alabama,7
401426350,7,6,South Alabama,41,2433,Louisiana Monroe,34
401413239,7,331,Eastern Washington,28,16,Sacramento State,52
401413219,7,2453,North Alabama,31,55,Jacksonville State,47
401415238,7,36,Colorado State,13,328,Utah State,17
401420875,7,2617,Stephen F. Austin,41,2627,Tarleton State,24
401431314,7,101,Eureka College,13,2044,Aurora,72
401432568,7,2741,Wisconsin Lutheran,52,2524,Rockford,35
401462221,7,2277,Houston Christian,10,2466,Northwestern State,37
401423928,7,2582,Southern,21,2016,Alcorn State,17
401432745,7,2018,Allegheny,17,146,Grove City College,44
401431529,7,2654,Truman State,25,2586,Southwest Baptist,20
401431468,7,319,Oklahoma Baptist,20,2191,East Central,34
401415173,7,302,UC Davis,56,2464,Northern Arizona,27
401431574,7,308,Ashland,14,2477,Ohio Dominican,7
401405113,7,2509,Purdue,43,158,Nebraska,37
401411138,7,52,Florida State,28,228,Clemson,34
401404016,7,87,Notre Dame,14,24,Stanford,16
401403919,7,96,Kentucky,27,344,Mississippi State,17
401415637,7,151,East Carolina,47,235,Memphis,45
401433091,7,11,Colorado Mesa,70,2237,Fort Lewis,10
401462222,7,2377,McNeese,15,2837,Texas A&M-Commerce,40
401439556,7,2318,La Verne,43,2850,Whittier,20
401411137,7,150,Duke,35,153,North Carolina,38
401409239,7,166,New Mexico State,21,167,New Mexico,9
401404017,7,254,Utah,43,30,USC,42
401431905,7,2658,Texas A&M-Kingsville,13,110243,University of Texas of the Permian Basin,10
401431605,7,2201,Eastern New Mexico,42,2829,Simon Fraser,14
401431596,7,2120,Central Washington,17,2395,Midwestern State,10
401404015,7,204,Oregon State,24,265,Washington State,10
401432833,7,411,Chapman,38,29,Redlands,28
401415237,7,2439,UNLV,7,2005,Air Force,42
401415239,7,278,Fresno State,17,23,San José State,10
401415240,7,62,Hawai'i,31,2440,Nevada,16
401423443,7,2029,Arkansas-Pine Bluff,31,2010,Alabama A&M,34
401426353,8,2026,Appalachian State,42,2247,Georgia State,17
401431847,8,2560,Shorter,10,2170,Delta State,45
401446232,8,341,Frostburg State,16,2986,Fairmont State,14
401411141,8,59,Georgia Tech,9,258,Virginia,16
401426354,8,6,South Alabama,6,2653,Troy,10
401423435,8,2681,Wagner,37,112358,Long Island University,26
401418599,8,108,Harvard,10,163,Princeton,37
401415638,8,218,Temple,16,202,Tulsa,27
401426592,8,98,Western Kentucky,20,5,UAB,17
401415640,8,2426,Navy,20,248,Houston,38
401432106,8,2128,Charleston (WV),70,2882,UNC Pembroke,21
401425427,8,2115,Central Connecticut,6,2184,Duquesne,30
401422982,8,2329,Lehigh,17,2083,Bucknell,19
401405121,8,164,Rutgers,24,84,Indiana,17
401404096,8,239,Baylor,35,2305,Kansas,23
401437205,8,3162,Alfred State College,35,110438,Dean College,36
401416628,8,2309,Kent State,33,2006,Akron,27
401433002,8,2134,Clarion,17,2205,Edinboro,47
401428459,8,2523,Robert Morris,14,2448,North Carolina A&T,38
401438597,8,367,Gannon,49,2385,Mercyhurst,14
401455574,8,110254,Davenport,58,124179,Lincoln University (CA),14
401431404,8,2142,Colgate,34,46,Georgetown,24
401403926,8,2633,Tennessee,65,2630,UT Martin,24
401431113,8,3110,Morrisville State,36,365,Alfred,0
401431175,8,114,Fitchburg State,0,379,UMass Dartmouth,49
401456809,8,2022,American International,7,2038,Assumption,24
401438638,8,471,Stevenson,20,2221,FDU-Florham,7
401438646,8,247,King's College (PA),34,388,Lebanon Valley,24
401433046,8,223,West Chester,14,2974,Shepherd,47
401435095,8,237,Union,27,184,Rochester,7
401435120,8,2746,Wittenberg,10,2171,Denison,28
401450148,8,402,Worcester State College,21,2972,Plymouth State,49
401431166,8,110,Mass Maritime,3,2843,Western Connecticut State,24
401415641,8,2567,SMU,27,2132,Cincinnati,29
401411142,8,228,Clemson,27,183,Syracuse,21
401405119,8,194,Ohio State,54,2294,Iowa,10
401443114,8,246,Juniata,12,2422,Muhlenberg,57
401404140,8,349,Army,48,2433,Louisiana Monroe,24
401438670,8,2467,Norwich,21,109,MIT,11
401445808,8,348,Hamilton,12,33,Colby,18
401438612,8,2776,Salve Regina,42,2884,Nichols,21
401441948,8,122774,Keystone,20,293,Castleton State College,35
401444119,8,2805,Clark Atlanta,21,2232,Fort Valley State,41
401430691,8,2339,Lincoln (PA),20,2676,Virginia Union,45
401432131,8,587,Notre Dame College,38,2249,Glenville State,16
401411144,8,2390,Miami,21,150,Duke,45
401415191,8,225,Brown,21,172,Cornell,24
401429867,8,2207,Elizabeth City State,12,330,Virginia State,34
401431156,8,2354,Lycoming,42,111674,Alvernia University,10
401432116,8,2707,WV State,56,2148,Concord,38
401444601,8,112,Tufts,17,7,Amherst College,20
401431191,8,2651,Trine,19,2790,Albion,20
401431063,8,111675,University of New England,0,452,Endicott College,43
401431035,8,118,Johns Hopkins,60,2248,Gettysburg,7
401430713,8,2304,Johnson C Smith,13,2220,Fayetteville State,21
401430676,8,2551,Shaw,28,2940,Livingstone,14
401429857,8,2075,Bowie State,15,2804,Chowan,21
401438600,8,2369,Mars Hill,44,2105,Carson-Newman,13
401432970,8,389,Upper Iowa,33,568,Minot State,20
401431047,8,2702,Western New England,31,40,Curry,8
401430992,8,2056,Belhaven College,42,2896,Southern Virginia,6
401432577,8,2274,Hiram,34,352,Kenyon,31
401432621,8,2980,Ohio Wesleyan,21,83,DePauw,22
401432746,8,2018,Allegheny,35,2614,St. Vincent,52
401432775,8,146,Grove City College,17,2849,Westminster PA,24
401432722,8,2688,Washington & Lee,43,297,Hampden-Sydney,44
401450195,8,2442,College of New Jersey,17,2532,Salisbury,70
401455638,8,2725,Widener,34,2015,Albright,28
401445804,8,121,Bates College,28,2394,Middlebury,40
401431307,8,2044,Aurora,28,2832,St. Norbert,6
401423916,8,219,Pennsylvania,20,43,Yale,13
401441291,8,2598,St Francis (PA),17,284,Stonehill,13
401425516,8,47,Howard,35,2169,Delaware State,17
401423140,8,2086,Butler,31,2368,Marist,10
401418833,8,282,Indiana State,21,2287,Illinois State,27
401416629,8,2117,Central Michigan,18,189,Bowling Green,34
401437211,8,2779,St Lawrence,10,174,Hobart,31
401431575,8,308,Ashland,28,2838,Tiffin,20
401423415,8,2168,Dayton,23,56,Stetson,20
401432969,8,2844,Wayne State (NE),20,2587,Southwest Minnesota State,14
401432731,8,2828,Shenandoah,21,2516,Randolph-Macon,35
401432534,8,2667,Ursinus,44,323,Moravian,17
401435115,8,2748,Wooster,49,125974,Hilbert College,7
401432714,8,2258,Guilford,17,366,Ferrum,31
401432633,8,3112,Christopher Newport,31,2970,William Paterson,7
401431588,8,2477,Ohio Dominican,49,2316,Kentucky Wesleyan,7
401424398,8,160,New Hampshire,40,2210,Elon,22
401416626,8,2084,Buffalo,34,2649,Toledo,27
401431280,8,2891,Ripon,19,80,Chicago,16
401432612,8,391,Oberlin,20,89,Wabash College,66
401423420,8,2771,Merrimack,31,2529,Sacred Heart,25
401432548,8,417,Gallaudet,24,2951,SUNY Maritime,26
401428487,8,2506,Presbyterian College,17,2900,St. Thomas (MN),46
401435137,8,2108,Catholic University,41,2383,Merchant Marine,33
401435069,8,390,Utica,21,2782,SUNY Cortland,48
401444123,8,2808,Delaware Valley,27,398,Wilkes,14
401424408,8,2405,Monmouth,46,227,Rhode Island,48
401435198,8,291,Methodist,35,2938,Huntingdon,38
401432138,8,2699,West Liberty,21,112335,Wheeling Jesuit,42
401432100,8,2017,Alderson-Broaddus,30,455,WV Wesleyan,31
401430724,8,395,St. Augustine's,14,2736,Winston-Salem,41
401432355,8,2119,Central State,13,2206,Edward Waters,45
401432337,8,2019,Allen,50,124180,Bluefield,14
401437002,8,2234,Franklin & Marshall,28,2175,Dickinson,17
401441259,8,340,Bowdoin,28,336,Wesleyan,26
401431548,8,2222,Ferris State,28,2392,Michigan Tech,20
401432380,8,112334,Franklin Pierce,7,2487,Pace,50
401441933,8,2700,McDaniel College,0,216,Susquehanna,58
401432556,8,2085,Buffalo State,10,175,Ithaca,51
401432885,8,2373,Maryville TN,61,286,NC Wesleyan,7
401432841,8,109418,Finlandia University,14,509,Crown College,40
401432853,8,433,Westminster,0,583,Northwestern (MN),36
401432676,8,2302,John Carroll,42,424,Capital,10
401432705,8,2839,Tusculum,35,2213,Emory & Henry,9
401432690,8,427,Ohio Northern,7,332,Muskingum,23
401444590,8,190,Defiance,32,2023,Anderson (IN),22
401421161,8,2678,VMI,3,231,Furman,41
401433405,8,2362,Manchester,44,2074,Bluffton,46
401432686,8,426,Mount Union,63,2733,Wilmington (OH),3
401421132,8,236,Chattanooga,41,2382,Mercer,21
401431123,8,86,Rose-Hulman,49,2233,Franklin,0
401415201,8,171,Columbia,24,159,Dartmouth,27
401431133,8,2262,Hanover,29,2419,Mount St. Joseph,44
401420802,8,2569,South Carolina State,26,2428,North Carolina Central,24
401441938,8,173,Hartwick,14,2781,Brockport State (NY),35
401432399,8,132,Bemidji State,41,134,Minnesota-Duluth,16
401432847,8,2399,Minnesota-Morris,47,446,Martin Luther College,0
401432892,8,2740,Wisconsin-La Crosse,55,2743,Wisconsin-Stevens Point,13
401432345,8,60,Morehouse,0,490,Benedict College,35
401431011,8,2371,Mary Hardin-Baylor,45,2834,Sul Ross State,14
401431290,8,262,Lake Forest,49,65,Grinnell,0
401431200,8,126,Kalamazoo,21,2800,Alma College,45
401431238,8,2152,Concordia (MN),20,2101,Carleton,13
401418814,8,2466,Northwestern State,16,2546,Southeast Missouri State,51
401421107,8,2413,Morehead State,35,2674,Valparaiso,40
401435112,8,2524,Rockford,27,2283,Benedictine (IL),70
401435211,8,2723,UW-River Falls,63,2738,Wisconsin-Eau Claire,6
401433106,8,2424,New Mexico Highlands,13,2714,Western State,30
401431977,8,2687,Washburn,37,2122,Central Oklahoma,9
401432513,8,2964,Central,49,2564,Simpson College,17
401432953,8,2043,Augustana (SD),14,2364,Minnesota State,35
401432806,8,418,Hendrix College,42,2121,Centre,45
401441955,8,2909,Westfield State,7,18,Bridgewater State,42
401430956,8,263,Loras College,17,2141,Coe,27
401431019,8,2588,Southwestern University,0,2810,Hardin-Simmons,68
401431296,8,255,Knox College,10,2286,Illinois College,20
401432565,8,409,Concordia (WI),30,6353,Lakeland University,20
